"Propiedades de la ubicación"
"Nombre de la ubicación = Sin nombre"
"Identificación de ubicación = 7df69ec8-72e3-4a21-a514-9c4efcb05c96"
""
"Propiedades del informe"
"Hora de inicio = 2023-03-30 13:58:22"
"Duración = 34.20:01:38"
"Lecturas = 1675"
"Intervalo de tiempo = 02:00:00"
""
"Propiedades de los instrumentos"
"Modelo del dispositivo = VuLink Cellular"
"Dispositivo SN = 969970"
"Firmware del dispositivo = 1.70"
""
"Propiedades de los instrumentos"
"Modelo del dispositivo = Aqua TROLL 500"
"Dispositivo SN = 1003230"
""
"Propiedades del registro"
"Nombre del registro = Registro_2023-03-30"
"Tipo de log = Lineal"
"Número de archivo de registro = 3"
"Identificación del registro = fbbb46ba-3945-4e73-ad13-7c5844b2b255"
"Habilitado empaquetado de registros = True"
"Intervalo = 00:30:00"
""
""
"","VuLink Cellular 969970",,,,,,"Aqua TROLL 500 1003230",,,,,,
"Fecha Hora","Latitud (°) (969970)","Longitud (°) (969970)","Elevación (m) (969970)","Temperatura (°C) (969970)","Capacidad de la batería (%) (969970)","Presión barométrica (mm Hg) (969970)","Concentración RDO (mg/L) (1003620)","Nitrato (NO₃⁻ - N) (mg/L) (983048)","pH (pH) (982972)","ORP (mV) (982972)","Conductividad real (µS/cm) (1001986)","Temperatura (°C) (1003230)","Profundidad (ft) (997881)"
"2023-04-27 08:30:00","41.74719","1.844293","307.3","14.99091","90.03656","738.3729","9.904348","0.650565","9.027908","176.5592","525.1072","19.69384","2.994718"
"2023-04-27 09:00:00","41.74717","1.844182","293.8","16.27793","90.02894","738.3827","9.871086","0.643847","9.034224","182.8559","524.9163","19.68348","2.988808"
"2023-04-27 09:30:00","41.747","1.844045","299.3","18.55165","90.02446","738.4621","9.852579","0.6007887","9.002414","159.138","525.9729","19.68676","2.98555"
"2023-04-27 10:00:00","41.74699","1.844273","292.3","20.62159","90.01841","738.4975","9.721313","0.6111541","9.027566","163.4486","525.3687","19.71249","2.990355"
"2023-04-27 10:30:00","41.74712","1.844218","294.3","21.27583","90.01157","738.4165","10.37339","0.6120441","9.053305","170.9445","525.8271","19.7361","2.981667"
"2023-04-27 11:00:00","41.74712","1.844248","281.1","22.29471","90.00658","738.3295","9.81648","0.598578","9.049979","159.1141","525.387","19.76491","2.985403"
"2023-04-27 11:30:00","41.74712","1.844248","281.1","22.84169","90.00184","738.3969","10.79361","0.6349401","9.067106","174.7019","523.5322","19.81354","3.008421"
"2023-04-27 12:00:00","41.74712","1.844248","281.1","23.08836","89.99816","738.3989","11.03789","0.6139412","9.093626","169.9073","525.2454","19.82537","2.999923"
"2023-04-27 12:30:00","41.74731","1.844068","285.3","23.73187","89.98895","738.2665","11.01213","0.6176663","9.066113","183.6474","524.7176","19.80148","2.991777"
"2023-04-27 13:00:00","41.74723","1.844415","328.3","25.23338","89.98343","738.0891","11.00107","0.6141708","9.049509","176.9788","524.7217","19.85831","3.003312"
"2023-04-27 13:30:00","41.74718","1.844268","300.9","26.91722","89.97791","737.7966","10.48721","0.6211177","9.098554","166.3191","526.6415","19.95061","2.996008"
"2023-04-27 14:00:00","41.7472","1.843817","308.2","27.47493","89.97133","737.6472","11.21879","0.5994984","9.111558","182.9846","528.0587","20.02085","2.980627"
"2023-04-27 14:30:00","41.74709","1.844262","286","27.83958","89.96501","737.4453","11.64882","0.6068141","9.112767","174.3562","528.3215","20.04227","2.993422"
"2023-04-27 15:00:00","41.74722","1.844307","332.7","27.02448","89.95896","737.2111","12.10376","0.6324792","9.150488","172.1652","527.329","20.10427","2.985753"
"2023-04-27 15:30:00","41.74693","1.844348","269.4","27.93611","89.95344","736.9629","12.24159","0.6506362","9.160437","172.0936","525.8622","20.13534","2.988454"
"2023-04-27 16:00:00","41.74719","1.84433","302.1","28.56889","89.9466","736.6787","12.99978","0.6750323","9.189522","175.8559","525.9723","20.13385","2.98172"
"2023-04-27 16:30:00","41.74717","1.844218","286.2","28.19351","89.94108","736.5438","13.05011","0.694998","9.196866","179.1008","526.7971","20.16712","2.969515"
"2023-04-27 17:00:00","41.74709","1.844158","275.4","29.69502","89.93608","736.2363","13.48354","0.7374026","9.22292","179.58","527.952","20.30819","2.982911"
"2023-04-27 17:30:00","41.74718","1.844298","297.7","30.25273","89.9295","736.133","13.6292","0.7622102","9.232368","170.6584","527.1214","20.29871","2.976807"
"2023-04-27 18:00:00","41.7472","1.844197","318.1","30.03823","89.92477","736.0065","13.60845","0.7183253","9.224739","169.3637","525.2406","20.16647","2.980617"
"2023-04-27 18:30:00","41.74712","1.844313","289.9","32.08672","89.9174","736.0544","13.45146","0.7471515","9.231561","175.1168","513.4839","20.11551","2.991425"
"2023-04-27 19:00:00","41.74716","1.844207","263.6","33.99579","89.91109","736.1918","13.92547","0.7631278","9.240352","173.8699","512.9507","20.22876","2.979816"
"2023-04-27 19:30:00","41.74549","1.844887","12.2","34.48914","89.90609","736.3641","14.47655","0.7608157","9.264176","178.705","520.8324","20.59722","2.987796"
"2023-04-27 20:00:00","41.74549","1.844887","12.2","31.12146","89.88873","736.7785","14.2063","0.7320202","9.264881","182.6627","521.4358","20.62512","2.986612"
"2023-04-27 20:30:00","41.74533","1.845215","816.1","26.35952","89.88374","737.2079","13.99606","0.7256785","9.236988","178.6192","528.8123","20.60564","2.987315"
"2023-04-27 21:00:00","41.74707","1.844227","281.9","22.64864","89.87611","737.6078","13.81142","0.7186561","9.227543","188.4229","531.8212","20.81505","3.002033"
"2023-04-27 21:30:00","41.7473","1.844272","315.1","21.308","89.86926","737.9629","12.97676","0.7111753","9.202502","183.1873","532.4503","20.82994","2.989896"
"2023-04-27 22:00:00","41.7473","1.844088","313.2","20.52506","89.86216","738.112","13.048","0.6997295","9.212105","189.1835","536.0714","20.75535","2.986094"
"2023-04-27 22:30:00","41.74737","1.844178","307.2","19.82793","89.85743","738.4061","13.08997","0.6806966","9.187288","168.1001","530.7596","20.69601","2.993242"
"2023-04-27 23:00:00","41.74726","1.84419","291.5","19.15225","89.85006","738.61","12.72975","0.7186739","9.180388","174.6137","535.0051","20.75558","2.99504"
"2023-04-27 23:30:00","41.74708","1.844205","289.1","18.63745","89.84506","738.7723","12.52019","0.757418","9.173174","189.9607","534.9498","20.77133","2.990494"
"2023-04-28 00:00:00","41.74712","1.84425","307.6","18.36932","89.84007","738.7897","12.40261","0.7908546","9.165779","184.9349","526.304","20.74121","2.995625"
"2023-04-28 00:30:00","41.74762","1.844155","311.7","18.06902","89.83454","738.8058","12.2711","0.7828996","9.166534","195.8211","526.0527","20.70265","2.995807"
"2023-04-28 01:00:00","41.74731","1.84431","312.9","17.44696","89.82902","738.9304","12.29294","0.7616249","9.153099","192.0803","524.1893","20.64794","3.002075"
"2023-04-28 01:30:00","41.74693","1.844358","248.1","16.67476","89.82376","739.0051","12.23646","0.7678279","9.149893","188.2274","523.0615","20.60559","2.989914"
"2023-04-28 02:00:00","41.74693","1.844358","248.1","16.28865","89.8206","739.0426","12.02823","0.7390724","9.138078","158.3226","524.6371","20.56981","2.999962"
"2023-04-28 02:30:00","41.74704","1.844278","289.8","15.84892","89.80903","739.0787","12.07738","0.7127303","9.12448","179.3726","531.2252","20.52105","2.990797"
"2023-04-28 03:00:00","41.7474","1.844537","260.1","15.46282","89.80456","738.96","11.97924","0.7191102","9.136147","160.311","531.7807","20.47955","2.996034"
"2023-04-28 03:30:00","41.74743","1.844218","306.9","15.17324","89.79824","738.9232","11.87893","0.6710873","9.1167","171.8195","531.3871","20.43587","3.000038"
"2023-04-28 04:00:00","41.7472","1.844228","295.3","14.79786","89.79298","738.8873","11.80838","0.6526823","9.118843","158.6325","530.2704","20.38244","3.007785"
"2023-04-28 04:30:00","41.74695","1.844248","281.5","14.48684","89.78746","739.0441","11.81034","0.6505786","9.122008","183.8763","529.0989","20.33073","2.995707"
"2023-04-28 05:00:00","41.74715","1.844167","297.3","14.20798","89.77904","738.8802","11.72264","0.6386586","9.122265","164.6097","528.8116","20.28219","2.989928"
"2023-04-28 05:30:00","41.74722","1.844133","283.5","13.89695","89.77299","738.7791","11.63521","0.627315","9.117934","176.4853","528.365","20.23812","2.997927"
"2023-04-28 06:00:00","41.74653","1.843858","253.6","13.45723","89.76799","738.7888","11.60356","0.614987","9.121001","176.4853","530.1812","20.18555","2.99883"
"2023-04-28 06:30:00","41.74712","1.84412","282.2","13.19983","89.76194","738.8428","11.47677","0.6376897","9.118058","136.9531","527.8144","20.13307","2.986295"
"2023-04-28 07:00:00","41.74707","1.844322","256.1","13.29635","89.75563","738.9155","11.28347","0.625855","9.109368","158.2654","527.185","20.09634","2.995123"
"2023-04-28 07:30:00","41.74707","1.844322","256.1","13.58593","89.75221","739.1283","11.33064","0.6238473","9.105062","145.2239","527.081","20.04832","3.006212"
"2023-04-28 08:00:00","41.74716","1.844295","277.3","14.30451","89.74353","739.3048","11.18228","0.6291397","9.089236","173.5242","526.4353","20.00813","2.999682"
"2023-04-28 08:30:00","41.74704","1.844212","289.7","15.50572","89.73827","739.3739","11.22868","0.6185073","9.104183","157.9101","524.9895","19.9822","3.012935"
"2023-04-28 09:00:00","41.74699","1.844408","281.6","17.38261","89.73011","739.3986","11.17382","0.6100426","9.073507","156.0719","526.4999","19.97602","2.996128"
"2023-04-28 09:30:00","41.74694","1.844268","291.2","18.99138","89.72538","739.6301","11.28843","0.5970058","9.084124","165.4704","525.722","19.99648","2.998098"
"2023-04-28 10:00:00","41.74719","1.844162","288.3","20.18186","89.7188","739.7029","11.49751","0.6127391","9.12759","159.3239","526.3966","20.01301","2.993978"
"2023-04-28 10:30:00","41.74722","1.844195","302.1","22.29471","89.71328","739.7476","11.4206","0.5938346","9.110435","149.7753","525.8398","20.05333","2.997064"
"2023-04-28 11:00:00","41.74722","1.844195","302.1","23.21706","89.70986","739.5914","11.6116","0.5962343","9.116332","135.9923","526.5732","20.07396","2.974369"
"2023-04-28 11:30:00","41.74703","1.844465","299.4","23.45302","89.69881","739.3365","11.43288","0.5845569","9.130903","173.5957","526.1138","20.14533","2.980618"
"2023-04-28 12:00:00","41.74701","1.844222","286","24.43973","89.69092","739.121","11.88819","0.6024601","9.138161","153.0225","527.192","20.18033","2.997178"
"2023-04-28 12:30:00","41.7465","1.843967","245","25.80181","89.68408","739.027","12.13138","0.6001482","9.129117","174.4969","529.4558","20.19677","2.989017"
"2023-04-28 13:00:00","41.74699","1.84417","271.7","27.06738","89.67356","738.7313","12.36418","0.6107576","9.16146","162.4711","529.3248","20.23433","2.978231"
"2023-04-28 13:30:00","41.74727","1.844152","292.7","27.36768","89.66698","738.4767","12.32612","0.6313","9.183753","153.1966","527.4368","20.27207","2.998858"
"2023-04-28 14:00:00","41.74689","1.844108","295","27.64653","89.65988","738.2266","12.11977","0.6248043","9.168183","162.6332","528.0587","20.28628","2.98297"
"2023-04-28 14:30:00","41.7471","1.844273","298.1","28.77267","89.65409","738.0681","12.17421","0.6377318","9.141416","163.1386","529.553","20.31398","2.975406"
"2023-04-28 15:00:00","41.74723","1.844232","288.1","30.59593","89.64226","738.0312","12.10521","0.6629565","9.154979","162.216","517.2552","20.34033","2.968565"
"2023-04-28 15:30:00","41.74749","1.84396","263.3","30.62811","89.63726","737.8622","12.48","0.6678183","9.154375","168.9537","516.7704","20.42933","2.96494"
"2023-04-28 16:00:00","41.74519","1.843613","42","29.52342","89.63094","737.6661","13.07736","0.698541","9.192555","173.4836","521.0054","20.58199","2.994165"
"2023-04-28 16:30:00","41.74678","1.843993","220.1","29.04079","89.62516","737.3526","13.15967","0.6799847","9.186277","187.2618","520.5826","20.49085","2.980284"
"2023-04-28 17:00:00","41.74721","1.84441","298.1","29.96315","89.62042","737.1155","13.42199","0.6813755","9.218967","170.1982","529.2844","20.53189","2.989197"
"2023-04-28 17:30:00","41.74726","1.844395","256.8","30.47796","89.61359","736.9398","13.78737","0.6934112","9.219905","187.0639","528.6113","20.65045","2.987631"
"2023-04-28 18:00:00","41.74674","1.844372","143.1","31.95802","89.60806","736.9297","14.49715","0.6975532","9.300714","165.5514","532.1346","21.01945","2.973433"
"2023-04-28 18:30:00","41.74664","1.8445","220.7","31.89367","89.60122","736.8215","14.40007","0.7161442","9.259939","188.7233","531.4688","21.08731","2.976638"
"2023-04-28 19:00:00","41.74715","1.84424","283.4","30.3707","89.59517","736.832","13.62288","0.714614","9.223458","181.7687","534.7451","21.08985","2.968753"
"2023-04-28 19:30:00","41.74718","1.844155","305.5","26.91722","89.58859","736.6653","13.95965","0.6980461","9.240766","191.9968","534.2756","20.93761","2.983999"
"2023-04-28 20:00:00","41.74685","1.84423","294","25.39426","89.58018","736.7422","14.25742","0.6771172","9.237331","182.1406","527.9645","20.8074","2.990298"
"2023-04-28 20:30:00","41.74714","1.844597","244.9","24.3861","89.57518","736.8056","13.87405","0.6827543","9.230113","171.9792","530.7428","21.01628","2.987998"
"2023-04-28 21:00:00","41.74704","1.844245","294.4","22.88459","89.56781","737.0168","13.56966","0.6473286","9.205207","179.4965","529.8094","20.97959","2.987841"
"2023-04-28 21:30:00","41.74718","1.844285","292.1","21.8228","89.56203","737.3044","12.51241","0.6643095","9.18218","181.6137","534.6985","21.08638","2.984602"
"2023-04-28 22:00:00","41.74712","1.84429","281.7","20.97552","89.55598","737.5599","12.38507","0.6702381","9.181303","185.3402","530.8188","21.08922","2.996523"
"2023-04-28 22:30:00","41.74721","1.844218","281.5","20.24622","89.55151","737.5412","12.09828","0.6622386","9.172072","185.8099","532.9858","21.10459","2.990951"
"2023-04-28 23:00:00","41.74715","1.844272","314.1","19.92446","89.54493","737.6553","12.18914","0.6595885","9.174738","171.283","531.5945","21.10717","2.990638"
"2023-04-28 23:30:00","41.74723","1.844167","276.9","19.54908","89.53993","737.3657","12.08276","0.6505947","9.174628","186.0125","531.463","21.09917","2.98912"
"2023-04-29 00:00:00","41.74694","1.844268","274.4","19.54908","89.53467","737.1633","11.82443","0.6514299","9.168798","162.7739","533.5512","21.05741","2.985871"
"2023-04-29 00:30:00","41.74709","1.844195","268.4","18.63745","89.52941","736.9089","11.82511","0.6393903","9.141681","181.864","533.4868","21.0133","2.992413"
"2023-04-29 01:00:00","41.74708","1.844402","285.1","17.97249","89.52336","737.3028","11.58058","0.6197387","9.139036","173.2929","532.9265","20.97624","2.988688"
"2023-04-29 01:30:00","41.74716","1.84426","296.6","17.66146","89.51784","736.9067","11.56268","0.6192987","9.134698","179.5061","533.2332","20.93436","2.982411"
"2023-04-29 02:00:00","41.74719","1.844213","306.1","17.32899","89.51073","736.7007","11.63787","0.6244524","9.132084","174.8092","533.9481","20.89302","2.986295"
"2023-04-29 02:30:00","41.74699","1.844072","279.7","17.07158","89.50231","736.4355","11.5749","0.6147566","9.095693","182.3766","533.4451","20.85966","2.998024"
"2023-04-29 03:00:00","41.74725","1.844183","335.1","16.88926","89.49758","736.0964","11.56495","0.6105407","9.128551","174.6495","533.1509","20.80545","2.991218"
"2023-04-29 03:30:00","41.74737","1.844373","266.5","16.353","89.49179","735.7631","11.57278","0.6291255","9.083069","185.1661","532.6677","20.76784","2.991087"
"2023-04-29 04:00:00","41.74717","1.844185","292.1","16.14923","89.48206","735.598","11.45897","0.6344954","9.127406","152.7817","532.2913","20.71676","2.994456"
"2023-04-29 04:30:00","41.7471","1.844243","295.6","15.94545","89.47601","735.1996","11.53271","0.6355661","9.104027","180.4574","532.5992","20.67329","2.988641"
"2023-04-29 05:00:00","41.7471","1.844243","295.6","15.8811","89.46154","735.1037","11.35174","0.6134848","9.135174","180.052","531.844","20.62455","2.98666"
"2023-04-29 05:30:00","41.74725","1.844362","280.8","15.60225","89.45681","735.0262","11.37371","0.6154578","9.126691","152.4026","531.4479","20.58393","2.987351"
"2023-04-29 06:00:00","41.747","1.844227","269","15.22687","89.45023","735.1713","11.32597","0.6116998","9.085684","171.4547","531.2786","20.53741","2.989389"
"2023-04-29 06:30:00","41.74611","1.843985","165.9","14.96946","89.4455","735.0815","11.2306","0.5930701","9.107307","149.5392","530.8578","20.48798","2.991987"
"2023-04-29 07:00:00","41.74611","1.843985","165.9","14.46539","89.44102","735.1901","11.12313","0.6142925","9.091446","182.77","521.4133","20.43008","3.000124"
"2023-04-29 07:30:00","41.74713","1.844538","294","14.98019","89.43445","735.3914","10.88716","0.5967146","9.074134","174.752","520.8234","20.40442","2.994412"
"2023-04-29 08:00:00","41.74701","1.844295","311.7","15.19469","89.42892","735.6635","11.12156","0.6034058","9.09397","188.3633","519.0108","20.34005","2.994128"
"2023-04-29 08:30:00","41.74689","1.844232","300.5","16.55678","89.42366","735.6509","10.88839","0.5770444","9.018254","179.1365","520.1866","20.32363","2.99024"
"2023-04-29 09:00:00","41.74696","1.84438","275.7","17.14666","89.41499","735.623","10.6172","0.5842578","9.090792","161.5222","528.9586","20.30403","2.985434"
"2023-04-29 09:30:00","41.74701","1.844177","266.2","18.79832","89.40946","735.5752","10.82755","0.5907664","9.016748","184.3841","528.9323","20.30791","2.996615"
"2023-04-29 10:00:00","41.74706","1.844298","277.7","20.39636","89.40025","735.5732","10.59246","0.5660046","9.069874","186.2867","528.4259","20.3413","2.994099"
"2023-04-29 10:30:00","41.74691","1.844105","290.4","21.74773","89.3942","735.5682","10.89157","0.5926917","9.10976","192.1351","529.8377","20.39081","2.995446"
"2023-04-29 11:00:00","41.74614","1.8437","189.9","22.89531","89.38789","735.4869","10.83608","0.5719087","9.082301","177.1815","529.5991","20.42335","2.998599"
"2023-04-29 11:30:00","41.74723","1.844147","306.2","23.75332","89.3821","735.293","10.57792","0.5533502","9.003352","184.4723","531.1869","20.46927","2.997933"
"2023-04-29 12:00:00","41.74699","1.844192","300.3","24.99743","89.37763","735.1389","10.32559","0.5327634","9.095003","193.6824","530.6604","20.50831","2.998327"
"2023-04-29 12:30:00","41.74694","1.844165","282.7","25.91979","89.37289","734.903","10.43147","0.5624387","9.096964","168.2265","532.1666","20.5539","2.98876"
"2023-04-29 13:00:00","41.74714","1.844105","286","26.85287","89.36579","734.7219","11.24954","0.584968","9.11835","193.8779","530.2421","20.55873","2.981282"
"2023-04-29 13:30:00","41.74567","1.844198","174.3","27.70016","89.36027","734.5796","11.8739","0.5890376","9.1341","176.4662","531.6778","20.52172","2.984193"
"2023-04-29 14:00:00","41.74717","1.844313","280.1","28.40801","89.35316","734.5957","11.90957","0.6292552","9.132875","197.3493","531.2446","20.51372","2.994214"
"2023-04-29 14:30:00","41.74691","1.844168","265.3","28.79411","89.34817","734.4091","11.90984","0.627228","9.12906","195.5874","530.462","20.49876","2.987471"
"2023-04-29 15:00:00","41.74715","1.844247","284.5","29.13732","89.34159","734.3952","11.82605","0.6274813","9.111431","199.6071","532.2902","20.50488","2.981313"
"2023-04-29 15:30:00","41.74689","1.843983","230.1","28.77267","89.33607","734.3717","12.28478","0.6478214","9.134016","187.1617","531.1231","20.6012","2.992136"
"2023-04-29 16:00:00","41.74701","1.844183","287.3","28.41874","89.33028","734.3483","12.0977","0.6516357","9.131725","185.2639","531.3934","20.51967","2.989656"
"2023-04-29 16:30:00","41.74712","1.844072","292.3","29.24457","89.32423","734.3981","12.59107","0.6944456","9.163499","194.3572","531.3517","20.67183","2.97578"
"2023-04-29 17:00:00","41.74718","1.844218","294.3","28.76194","89.31686","734.5197","12.8232","0.6783336","9.1685","189.2812","532.4619","20.70917","2.983875"
"2023-04-29 17:30:00","41.74733","1.844168","295.4","28.64397","89.31108","734.7482","12.05449","0.6721675","9.088649","201.2212","535.4969","20.81274","2.989577"
"2023-04-29 18:00:00","41.748","1.844067","274.9","27.96828","89.30424","734.8861","11.77105","0.704016","9.107046","187.7291","535.8071","20.90495","2.99101"
"2023-04-29 18:30:00","41.74696","1.844162","280.3","27.32478","89.29688","734.9069","12.41506","0.6619928","9.142939","205.787","534.7336","20.9422","2.981616"
"2023-04-29 19:00:00","41.74712","1.844223","275.7","25.97341","89.2924","735.1438","12.05942","0.6580434","9.115917","205.4556","533.5007","20.90001","2.990638"
"2023-04-29 19:30:00","41.74694","1.844267","286.4","24","89.28741","735.2866","12.36304","0.6534244","9.137063","191.787","534.9157","20.96741","2.979388"
"2023-04-29 20:00:00","41.74715","1.84429","273.3","22.89531","89.27451","735.7175","11.98663","0.7358995","9.138865","202.3871","537.8975","21.11473","2.938745"
"2023-04-29 20:30:00","41.74655","1.843975","259.1","22.06948","89.26978","736.1617","11.9236","0.678544","9.118194","182.1692","537.3376","21.01308","2.997609"
"2023-04-29 21:00:00","41.74701","1.844167","278.3","21.66193","89.25979","736.4456","11.72409","0.7557946","9.122487","198.1671","537.848","21.05404","2.99476"
"2023-04-29 21:30:00","41.74712","1.844243","292.7","21.14712","89.25294","736.8367","11.4537","0.7548031","9.118054","194.474","530.5397","21.07263","2.994846"
"2023-04-29 22:00:00","41.74716","1.843717","288.5","19.61343","89.24664","736.9984","11.26087","0.7571766","9.114213","200.6013","529.4289","21.03935","3.001366"
"2023-04-29 22:30:00","41.74749","1.844408","196.4","19.21661","89.2419","737.0212","11.14235","0.7626276","9.118174","205.1337","528.6704","21.03629","3.001852"
"2023-04-29 23:00:00","41.74684","1.84432","260.6","19.03428","89.23637","737.3387","11.04476","0.7439591","9.110359","156.451","537.4705","21.02013","2.999025"
"2023-04-29 23:30:00","41.74715","1.844078","289.4","18.59455","89.23111","737.7645","11.03013","0.6850923","9.101889","200.3605","537.1083","20.97871","3.002754"
"2023-04-30 00:00:00","41.7471","1.8443","351.4","17.95104","89.22559","737.7272","10.89441","0.6739533","9.091637","186.58","536.308","20.93638","2.998683"
"2023-04-30 00:30:00","41.7471","1.8443","351.4","17.41479","89.22086","737.5758","10.95474","0.6531008","9.083891","195.1106","539.2148","20.906","3.006923"
"2023-04-30 01:00:00","41.74714","1.844175","289.2","17.18956","89.21191","737.3411","10.8822","0.6495072","9.067955","157.5811","538.8983","20.86664","3.005206"
"2023-04-30 01:30:00","41.74707","1.844208","288.8","17.31826","89.20665","737.1515","10.86879","0.6749146","9.07183","191.8275","533.7978","20.83475","2.991193"
"2023-04-30 02:00:00","41.747","1.844318","284.7","16.66403","89.20139","737.2341","10.83311","0.6857742","9.074614","197.3779","534.5132","20.79826","2.994829"
"2023-04-30 02:30:00","41.74713","1.844307","260.6","16.76056","89.19324","737.0889","10.78345","0.7074972","9.072411","149.0028","536.6788","20.77057","2.989091"
"2023-04-30 03:00:00","41.7472","1.844302","297","16.79273","89.18692","736.8063","10.71775","0.6925513","9.070202","189.6174","536.0065","20.75022","2.99821"
"2023-04-30 03:30:00","41.74707","1.844307","277.8","16.83563","89.18245","736.5293","10.66212","0.6845523","9.062375","158.5634","536.4047","20.7345","3.000471"
"2023-04-30 04:00:00","41.74833","1.84432","373.7","16.36373","89.17456","736.4287","10.62268","0.663985","9.046679","191.8609","534.8845","20.70259","2.996705"
"2023-04-30 04:30:00","41.74676","1.843685","203.5","16.36373","89.16535","736.4695","10.56134","0.6365539","9.051184","182.8654","534.432","20.67115","2.98955"
"2023-04-30 05:00:00","41.7472","1.844108","296.4","16.10633","89.15667","736.4284","10.52734","0.6357811","9.04055","190.3255","534.1594","20.64564","2.98628"
"2023-04-30 05:30:00","41.74707","1.844242","272.8","15.924","89.15036","736.3195","10.5007","0.6177148","9.038028","196.8939","533.8137","20.62241","2.989462"
"2023-04-30 06:00:00","41.74706","1.84425","268.1","15.37702","89.14562","736.3438","10.42452","0.6459341","9.050291","182.8034","533.3586","20.60082","2.986657"
"2023-04-30 06:30:00","41.74695","1.84427","272","14.70134","89.13905","736.4183","10.25037","0.6338465","9.026339","202.8306","532.3203","20.57325","3.000889"
"2023-04-30 07:00:00","41.7472","1.844223","308.7","14.35814","89.13379","736.4509","10.19763","0.6451359","9.028484","198.6892","533.7669","20.52899","2.999771"
"2023-04-30 07:30:00","41.74707","1.84421","279.5","14.59409","89.12669","736.7957","10.24819","0.6444144","9.034468","206.5308","533.4635","20.49728","2.983989"
"2023-04-30 08:00:00","41.74707","1.843997","264.1","14.49756","89.12222","736.9655","10.18103","0.6698249","9.020391","207.4153","537.4625","20.45783","2.983962"
"2023-04-30 08:30:00","41.74709","1.843462","-2.2","15.21614","89.11537","737.1155","9.898669","0.6545546","9.011186","196.975","533.709","20.43993","3.001017"
"2023-04-30 09:00:00","41.74803","1.843247","255.3","15.50572","89.10985","737.2387","10.11969","0.6613227","9.02801","211.3493","532.7159","20.41985","2.999826"
"2023-04-30 09:30:00","41.74722","1.844157","299","17.03941","89.10406","737.4573","9.985645","0.6598425","9.018175","179.8351","533.0275","20.40777","3.003342"
"2023-04-30 10:00:00","41.74723","1.844287","285.7","18.33714","89.09617","737.6232","9.866758","0.6304896","8.986876","206.4116","533.5862","20.44055","2.990851"
"2023-04-30 10:30:00","41.74707","1.844285","277.9","20.11752","89.09196","737.7606","10.13272","0.6719865","9.024183","196.9202","537.3414","20.5441","2.989996"
"2023-04-30 11:00:00","41.74702","1.844328","276.9","22.61646","89.08539","737.7214","10.24373","0.7024392","9.025768","216.9402","534.5596","20.55294","2.988164"
"2023-04-30 11:30:00","41.74742","1.844215","274.5","21.71555","89.08065","737.6694","10.05786","0.6652228","9.019618","211.8428","534.1329","20.50811","2.994383"
"2023-04-30 12:00:00","41.74728","1.844505","298.4","21.34017","89.07381","737.4507","10.25651","0.6443615","8.997208","217.8629","534.7789","20.51819","3.002342"
"2023-04-30 12:30:00","41.74701","1.844365","337.6","21.38307","89.06908","737.235","10.34351","0.669664","9.025346","214.7825","535.3142","20.67145","2.998081"
"2023-04-30 13:00:00","41.7471","1.844282","285.6","21.84425","89.05987","736.8961","10.44333","0.6610389","9.050495","194.9341","536.8392","20.73534","3.012432"
"2023-04-30 13:30:00","41.74714","1.844267","288.4","23.58172","89.05276","736.6339","10.55384","0.6337895","9.044461","212.0431","537.5175","20.84361","2.997814"
"2023-04-30 14:00:00","41.74669","1.844175","243.3","25.07251","89.0454","736.3334","10.80102","0.6423303","9.057144","165.828","539.2646","20.96441","2.983363"
"2023-04-30 14:30:00","41.74712","1.844215","290.3","27.06738","89.03961","735.957","10.69384","0.6808705","9.046877","185.8266","539.8728","21.06925","3.002297"
"2023-04-30 15:00:00","41.74714","1.844092","269.3","28.25786","89.03041","735.6725","10.64262","0.6596556","9.047463","194.6623","540.6795","21.11214","2.986315"
"2023-04-30 15:30:00","41.74679","1.84392","229.3","28.38656","89.02357","735.5201","11.26791","0.6530264","9.081252","213.5928","540.826","21.14067","2.981569"
"2023-04-30 16:00:00","41.74716","1.84425","306.4","25.43716","89.01778","735.6677","11.07793","0.6443067","9.057521","222.0328","542.7505","21.22624","2.981887"
"2023-04-30 16:30:00","41.74789","1.843942","294.7","21.72628","89.01305","735.7056","11.13211","0.7128292","9.069769","200.0339","546.1878","21.71642","2.990183"
"2023-04-30 17:00:00","41.7467","1.844552","261.2","23.07764","89.00331","735.8907","10.78319","0.6780233","9.040149","216.6636","541.092","21.15905","3.006384"
"2023-04-30 17:30:00","41.74668","1.844337","272.3","23.32432","88.99805","736.2086","10.81311","0.6591385","9.049008","192.6263","542.9133","21.32052","2.995832"
"2023-04-30 18:00:00","41.74697","1.844263","269.1","25.39426","88.99043","736.1574","11.33239","0.714781","9.078079","216.4514","544.9431","21.62211","3.001003"
"2023-04-30 18:30:00","41.74682","1.844323","273.3","26.77779","88.98543","736.3742","11.74847","0.6808483","9.103924","194.0043","537.0852","21.01746","2.982491"
"2023-04-30 19:00:00","41.74703","1.844183","280.9","25.65166","88.97964","736.3421","11.44907","0.725026","9.08661","218.087","536.9031","20.87948","2.979287"
"2023-04-30 19:30:00","41.74698","1.844267","269.7","22.21963","88.97438","736.5159","11.56158","0.7592379","9.111129","222.2235","538.4966","21.17044","3.001393"
