"Propiedades de la ubicación"
"Nombre de la ubicación = Unnamed"
"Identificación de ubicación = 99b19a22-da0c-4101-883b-8835c7c43bcb"
""
"Propiedades del informe"
"Hora de inicio = 2023-03-30 12:50:25"
"Duración = 34.21:09:35"
"Lecturas = 1676"
"Intervalo de tiempo = 02:00:00"
""
"Propiedades de los instrumentos"
"Modelo del dispositivo = VuLink Cellular"
"Dispositivo SN = 970485"
"Firmware del dispositivo = 1.70"
""
"Propiedades de los instrumentos"
"Modelo del dispositivo = Aqua TROLL 500"
"Dispositivo SN = 1002779"
""
"Propiedades del registro"
"Nombre del registro = Log_2023-03-30"
"Tipo de log = Lineal"
"Número de archivo de registro = 2"
"Identificación del registro = 6536ec03-c5f3-4c88-8b6f-1b61dd267e56"
"Habilitado empaquetado de registros = True"
"Intervalo = 00:30:00"
""
""
"","VuLink Cellular 970485",,,"Aqua TROLL 500 1002779",,,,,,,
"Fecha Hora","Temperatura (°C) (970485)","Capacidad de la batería (%) (970485)","Presión barométrica (mm Hg) (970485)","Turbidez (NTU) (1001626)","Fluorescencia de BGA-PE (algas verdiazules-ficoeritrina) (RFU) (1005408)","Fluorescencia de BGA-PC (algas verdiazules-ficocianina) (RFU) (1008102)","Fluorescencia de clorofila-a (RFU) (1005345)","Temperatura (°C) (1002779)","Voltaje externo (V) (1002779)","Presión (psi) (997880)","Profundidad (ft) (997880)"
"2023-04-02 19:00:00","25.32991","98.26284","736.1332","0.09700648","0","0.6151576","1.563412","16.43671","15.696","1.324863","3.684094"
"2023-04-02 19:30:00","28.87991","98.25889","736.5926","0","0","0.6343791","1.710152","16.42487","15.714","1.324261","3.682704"
"2023-04-02 20:00:00","27.56073","98.25652","737.1059","0","0","0.6357046","1.909165","16.39914","15.723","1.325098","3.684695"
"2023-04-02 20:30:00","17.41479","98.25363","737.1293","0.01641202","0","0.6052925","2.475385","16.39569","15.696","1.324362","3.682853"
"2023-04-02 21:00:00","14.90511","98.25153","737.4205","0.1408796","0","0.5586935","2.320059","16.37009","15.687","1.331167","3.698629"
"2023-04-02 21:30:00","14.00421","98.24916","737.6435","0.1313817","0","0.551928","2.355156","16.30447","15.696","1.327974","3.691372"
"2023-04-02 22:00:00","13.4036","98.246","737.9076","0.2433366","0","0.5402433","2.392589","16.254","15.687","1.327143","3.68934"
"2023-04-02 22:30:00","12.70647","98.24416","738.0381","0","0","0.5540289","2.334312","16.21887","15.687","1.329764","3.695448"
"2023-04-02 23:00:00","11.92354","98.241","738.5018","0.07750503","0","0.5498823","2.350424","16.19278","15.687","1.332747","3.702272"
"2023-04-02 23:30:00","11.49453","98.2389","738.6838","0","0","0.5219173","2.29601","16.15057","15.687","1.333842","3.704918"
"2023-04-03 00:00:00","11.14061","98.23521","738.7087","0.09224614","0","0.5498826","2.290774","16.13498","15.696","1.33056","3.697294"
"2023-04-03 00:30:00","10.86175","98.23311","738.79","0","0","0.5339739","2.117565","16.10522","15.696","1.330126","3.696345"
"2023-04-03 01:00:00","10.14317","98.22996","738.6426","3.344683","0","0.4793372","2.287683","16.07675","15.714","1.33003","3.69612"
"2023-04-03 01:30:00","10.14317","98.22785","738.5339","0","0","0.5331851","2.30218","16.04684","15.687","1.329876","3.695657"
"2023-04-03 02:00:00","9.413864","98.22575","738.6786","0.04570985","0","0.5054842","2.469509","16.01892","15.696","1.334379","3.706109"
"2023-04-03 02:30:00","8.727459","98.22285","738.561","0","0","0.5304523","2.17083","15.98779","15.714","1.328303","3.692141"
"2023-04-03 03:00:00","7.99815","98.22075","738.4418","0","0","0.4755796","2.312335","15.94916","15.696","1.329555","3.694904"
"2023-04-03 03:30:00","7.880177","98.21786","738.1185","0.03528039","0","0.5429461","2.165889","15.90894","15.687","1.330924","3.698062"
"2023-04-03 04:00:00","7.526245","98.21575","737.9396","0","0","0.5152658","2.267349","15.8862","15.705","1.332844","3.70261"
"2023-04-03 04:30:00","7.579872","98.21259","737.9858","0","0","0.5150696","2.234201","15.862","15.678","1.332172","3.701008"
"2023-04-03 05:00:00","6.850567","98.21049","737.8716","0.323892","0","0.5013","2.0639","15.832","15.687","1.331844","3.70001"
"2023-04-03 05:30:00","6.539539","98.20734","737.7817","0","0","0.5678716","2.16287","15.79828","15.696","1.333745","3.704716"
"2023-04-03 06:00:00","6.432285","98.20523","737.8428","0","0","0.5110648","1.954061","15.76532","15.678","1.334334","3.705941"
"2023-04-03 06:30:00","6.153435","98.20313","737.8135","0","0","0.5229378","2.074193","15.72687","15.678","1.336222","3.710288"
"2023-04-03 07:00:00","5.359776","98.19918","737.7305","0","0","0.5226581","1.923777","15.68433","15.687","1.336921","3.711895"
"2023-04-03 07:30:00","4.920048","98.19234","737.6528","0.1483868","0","0.5175635","2.064994","15.62851","15.687","1.335639","3.709015"
"2023-04-03 08:00:00","4.533943","98.18919","737.7979","0.655767","0","0.5225979","2.099129","15.57608","15.678","1.338657","3.716052"
"2023-04-03 08:30:00","5.209625","98.15841","737.9766","0.2464596","0","0.5129433","1.98985","15.51266","15.687","1.336822","3.711683"
"2023-04-03 09:00:00","5.66008","98.15551","737.9363","0","0","0.5087402","1.775938","15.47037","15.669","1.336426","3.710825"
"2023-04-03 09:30:00","7.129417","98.15341","737.9202","0.2895133","0","0.5187354","1.72175","15.43845","15.678","1.333272","3.703496"
"2023-04-03 10:00:00","9.059937","98.14973","737.8256","0","0","0.5500759","2.814088","15.42429","15.678","1.336964","3.711908"
"2023-04-03 10:30:00","10.08955","98.14762","737.6877","0","0","0.5242614","1.544771","15.43988","15.687","1.331891","3.700299"
"2023-04-03 11:00:00","11.03336","98.14473","737.4906","0","0","0.5549484","1.679729","15.45071","15.696","1.330722","3.697673"
"2023-04-03 11:30:00","11.93426","98.14262","737.2284","4.543368","0","0.5634716","1.42792","15.41446","15.678","1.339021","3.716805"
"2023-04-03 12:00:00","12.9746","98.14079","736.9991","1.150927","0","0.5847806","1.617578","15.43384","15.687","1.332495","3.701691"
"2023-04-03 12:30:00","14.24016","98.13789","736.5732","0","0","0.5727297","1.623603","15.48343","15.687","1.331614","3.69958"
"2023-04-03 13:00:00","15.08744","98.13579","736.3074","0","0","0.6126887","1.370642","15.65231","15.696","1.334123","3.705368"
"2023-04-03 13:30:00","16.20285","98.13289","735.902","0","0","0.6208184","1.322379","15.664","15.687","1.330664","3.697586"
"2023-04-03 14:00:00","18.09047","98.13079","735.6298","0","0","0.6293747","1.204367","15.76669","15.696","1.329529","3.694968"
"2023-04-03 14:30:00","19.81721","98.12711","735.3113","0","0","0.6414971","2.326853","15.84769","15.696","1.327375","3.689709"
"2023-04-03 15:00:00","20.18186","98.125","735.1703","85.27468","0","0.6104283","1.323862","15.91861","15.696","1.333728","3.704649"
"2023-04-03 15:30:00","19.46328","98.12158","734.8352","49.07318","0","0.6230051","1.368277","16.07761","15.696","1.333985","3.705135"
"2023-04-03 16:00:00","20.87899","98.11921","734.6525","18.8","0","0.6280794","1.553857","16.1181","15.696","1.333994","3.705215"
"2023-04-03 16:30:00","19.78503","98.11658","734.5378","0.01369309","0","0.5976633","1.748005","15.90686","15.732","1.329961","3.695847"
"2023-04-03 17:00:00","19.37748","98.11316","734.3474","10.93775","0","0.6110515","1.77172","15.74179","15.696","1.331233","3.698836"
"2023-04-03 17:30:00","19.80648","98.11079","734.2897","0","0","0.594781","1.392747","15.62766","15.705","1.330263","3.69661"
"2023-04-03 18:00:00","19.40965","98.10764","734.4135","0","0","0.6171769","1.280096","15.59366","15.696","1.331743","3.700029"
"2023-04-03 18:30:00","20.53579","98.10527","734.3481","0","0","0.647287","1.287759","15.62701","15.696","1.334672","3.706713"
"2023-04-03 19:00:00","23.25996","98.10238","734.5499","0","0","0.5865211","1.859045","15.76486","15.705","1.330776","3.697655"
"2023-04-03 19:30:00","17.14666","98.09975","734.5426","0.07837248","0","0.5970721","1.99021","15.91345","15.687","1.330919","3.698057"
"2023-04-03 20:00:00","20.75029","98.09633","734.6605","0","0","0.5746893","2.264743","15.91486","15.696","1.327739","3.690721"
"2023-04-03 20:30:00","14.91584","98.09396","734.6671","0.1559545","0","0.5500759","2.419839","15.93228","15.678","1.333065","3.703013"
"2023-04-03 21:00:00","13.02822","98.09159","734.8821","0.1931641","0","0.5811391","2.38328","15.90332","15.696","1.33299","3.702749"
"2023-04-03 21:30:00","12.20239","98.0887","735.1155","9.933853","0","0.5707511","2.087909","15.88132","15.678","1.336787","3.711593"
"2023-04-03 22:00:00","11.64468","98.08659","735.1531","0","0","0.5997844","1.983554","15.93469","15.696","1.333384","3.703742"
"2023-04-03 22:30:00","11.00118","98.08344","735.3893","0","0","0.5929537","1.939947","15.90854","15.705","1.334436","3.706176"
"2023-04-03 23:00:00","10.5829","98.08134","735.4825","0","0","0.5630004","2.052231","15.84964","15.696","1.335349","3.708341"
"2023-04-03 23:30:00","10.31477","98.07844","735.4142","0","0","0.5499965","2.162766","15.83975","15.678","1.337406","3.713092"
"2023-04-04 00:00:00","9.789242","98.0766","735.3324","0.05059226","0","0.5771983","1.932841","15.8425","15.687","1.334763","3.706989"
"2023-04-04 00:30:00","9.285164","98.07318","735.2714","0","0","0.5936541","2.07451","15.81891","15.687","1.339087","3.717045"
"2023-04-04 01:00:00","7.82655","98.07108","735.2598","0","0","0.5874053","1.985757","15.77878","15.696","1.336367","3.710629"
"2023-04-04 01:30:00","7.547699","98.06897","735.2869","0","0","0.5301518","1.787777","15.75012","15.714","1.33707","3.712246"
"2023-04-04 02:00:00","6.743317","98.06608","735.2919","0","0","0.5538005","1.845446","15.73367","15.678","1.334156","3.705642"
"2023-04-04 02:30:00","6.464462","98.06371","735.2761","3.69278","0","0.5848979","1.79768","15.69473","15.705","1.334306","3.705987"
"2023-04-04 03:00:00","6.400112","98.06081","735.1349","0","0","0.5665566","1.831583","15.6669","15.678","1.335653","3.709054"
"2023-04-04 03:30:00","6.099808","98.05872","735.0546","0","0","0.5402012","1.723893","15.63788","15.714","1.332338","3.701252"
"2023-04-04 04:00:00","5.778057","98.05556","735.0253","0","0","0.5126622","1.911547","15.59601","15.678","1.339757","3.718365"
"2023-04-04 04:30:00","5.220352","98.05345","734.8846","0","0","0.5510682","1.737444","15.56866","15.696","1.341315","3.722038"
"2023-04-04 05:00:00","5.016575","98.04977","734.8015","0","0","0.502595","1.986211","15.53589","15.669","1.337793","3.713919"
"2023-04-04 05:30:00","4.265816","98.04766","734.6039","0","0","0.539887","1.907239","15.50046","15.696","1.335008","3.707601"
"2023-04-04 06:00:00","3.568687","98.04582","734.5364","0.3023115","0","0.5614068","1.801205","15.46481","15.705","1.343742","3.727642"
"2023-04-04 06:30:00","3.47216","98.04293","734.55","0","0","0.5594417","1.814667","15.41187","15.687","1.338465","3.715575"
"2023-04-04 07:00:00","2.968079","98.03977","734.5667","0","0","0.5149662","1.777833","15.36703","15.687","1.33603","3.709917"
"2023-04-04 07:30:00","2.721405","98.03188","734.6833","0","0","0.5550742","1.81237","15.33899","15.678","1.338923","3.716591"
"2023-04-04 08:00:00","2.753578","98.02978","734.8355","0.2594037","0","0.5327055","1.946182","15.2959","15.678","1.33748","3.71319"
"2023-04-04 08:30:00","3.236206","98.02636","735.1443","0","0","0.5051413","1.823479","15.258","15.705","1.335689","3.709172"
"2023-04-04 09:00:00","4.072765","98.02399","735.2961","0","0","0.5340827","1.65114","15.22073","15.669","1.339046","3.716815"
"2023-04-04 09:30:00","5.74588","98.0211","735.5446","0","0","0.5428129","1.767142","15.20383","15.705","1.34011","3.719263"
"2023-04-04 10:00:00","7.075794","98.01899","735.5882","0","0","0.5694722","1.509703","15.1937","15.687","1.342825","3.725591"
"2023-04-04 10:30:00","8.212654","98.01557","735.6347","0","0","0.5743873","2.139205","15.18369","15.705","1.338834","3.716385"
"2023-04-04 11:00:00","9.799969","98.01373","735.7321","0","0","0.5987552","1.341632","15.20572","15.678","1.338337","3.715308"
"2023-04-04 11:30:00","10.86175","98.01083","735.6725","0","0","0.5663827","1.58937","15.21701","15.705","1.337453","3.713134"
"2023-04-04 12:00:00","11.98789","98.00874","735.6674","0","0","0.5983253","1.467736","15.2475","15.687","1.33612","3.710171"
"2023-04-04 12:30:00","13.26418","98.00663","735.5598","0","0","0.6038327","1.325602","15.30966","15.687","1.334133","3.705471"
"2023-04-04 13:00:00","14.02566","98.00347","735.4523","0","0","0.6528772","1.279038","15.35959","15.687","1.329345","3.694237"
"2023-04-04 13:30:00","14.80859","98.00163","735.1351","0","0","0.5916187","1.472438","15.42258","15.714","1.337735","3.713779"
"2023-04-04 14:00:00","15.59152","97.99847","734.8674","0","0","0.6489842","1.485741","15.4642","15.723","1.334642","3.706711"
"2023-04-04 14:30:00","16.28865","97.99637","734.6765","0","0","0.637664","1.383667","15.51572","15.687","1.343756","3.727817"
"2023-04-04 15:00:00","16.76056","97.99269","734.5638","0","0","0.6225614","2.419884","15.5806","15.714","1.334466","3.70616"
"2023-04-04 15:30:00","17.68291","97.99059","734.2485","0","0","0.5781205","1.381284","15.57733","15.723","1.329808","3.695636"
"2023-04-04 16:00:00","19.49545","97.98743","734.4594","0.1718125","0","0.590086","1.148479","15.67416","15.696","1.331113","3.698581"
"2023-04-04 16:30:00","18.99138","97.98559","734.2078","0.2906928","0","0.5962827","1.512027","15.65039","15.696","1.325459","3.685581"
"2023-04-04 17:00:00","19.01283","97.98348","734.3303","0.1376417","0","0.5662163","1.493292","15.62555","15.696","1.325843","3.686353"
"2023-04-04 17:30:00","18.92702","97.98032","734.7486","0.2855248","0","0.5112293","1.93076","15.59586","15.705","1.33514","3.707716"
"2023-04-04 18:00:00","17.65074","97.97822","735.0549","0.3535635","0","0.5223349","2.073947","15.64487","15.696","1.329638","3.695251"
"2023-04-04 18:30:00","16.77128","97.97506","735.2499","0.8817454","0","0.520572","2.090543","15.73367","15.687","1.331043","3.698409"
"2023-04-04 19:00:00","20.61086","97.97269","735.6034","0.2746646","0","0.5665219","1.690161","16.13217","15.705","1.327747","3.690891"
"2023-04-04 19:30:00","21.02914","97.96901","735.9608","0","0","0.5741353","3.798707","16.21863","15.696","1.329923","3.695674"
"2023-04-04 20:00:00","19.20588","97.96664","736.3067","0.2070088","0","0.5436784","2.426659","16.12073","15.696","1.33402","3.70527"
"2023-04-04 20:30:00","13.59665","97.96349","736.6201","14.75614","0","0.582477","2.513931","16.0835","15.687","1.329248","3.694119"
"2023-04-04 21:00:00","11.95571","97.96139","737.0379","0.08277837","0","0.5462288","2.582217","16.04645","15.687","1.331726","3.699737"
"2023-04-04 21:30:00","11.17278","97.95928","737.393","0.3288693","0","0.5159165","2.648862","16.0224","15.687","1.333561","3.704227"
"2023-04-04 22:00:00","11.04408","97.95612","737.8065","0","0","0.5130258","2.412879","15.99319","15.678","1.334851","3.707245"
"2023-04-04 22:30:00","10.31477","97.95402","738.0563","0.3993765","0","0.5705314","2.369215","15.97769","15.687","1.334286","3.705744"
"2023-04-04 23:00:00","9.628365","97.95086","738.2145","0","0","0.5088977","2.170295","15.96857","15.714","1.337824","3.71399"
"2023-04-04 23:30:00","9.274437","97.94876","738.5383","0.15839","0","0.5296144","2.364313","15.93967","15.678","1.339685","3.718206"
"2023-04-05 00:00:00","8.856159","97.94534","738.5461","0.08834672","0","0.4749025","3.171789","15.89069","15.678","1.336648","3.711277"
"2023-04-05 00:30:00","8.330631","97.94297","738.7351","0","0","0.4923956","2.28487","15.86014","15.696","1.338947","3.716581"
"2023-04-05 01:00:00","7.665672","97.94008","738.6723","0","0","0.5221854","2.178497","15.81976","15.714","1.339127","3.717112"
"2023-04-05 01:30:00","6.98999","97.93797","738.6886","0.204155","0","0.5242966","2.196002","15.78333","15.696","1.34339","3.726888"
"2023-04-05 02:00:00","6.217785","97.93587","738.7461","2.626469","0","0.5462147","2.119755","15.73611","15.705","1.340842","3.721012"
"2023-04-05 02:30:00","5.55283","97.93271","738.6866","0.06917182","0","0.5382878","2.406519","15.70074","15.696","1.332875","3.702388"
"2023-04-05 03:00:00","5.091648","97.93061","738.5701","0","0","0.4872028","2.170184","15.66251","15.678","1.34054","3.720386"
"2023-04-05 03:30:00","4.50177","97.92771","738.5718","0","0","0.507606","2.177011","15.62515","15.678","1.338644","3.715989"
"2023-04-05 04:00:00","4.33017","97.92587","738.5132","0","0","0.4501902","2.07198","15.58264","15.678","1.341308","3.722138"
"2023-04-05 04:30:00","4.104942","97.92271","738.4405","0","0","0.472717","2.192251","15.54105","15.678","1.337357","3.712972"
"2023-04-05 05:00:00","3.868988","97.92062","738.4637","0","0","0.5063899","2.142897","15.50281","15.705","1.335797","3.70938"
"2023-04-05 05:30:00","3.51506","97.91719","738.5494","0","0","0.5341519","2.176539","15.46985","15.678","1.335954","3.709793"
"2023-04-05 06:00:00","3.38636","97.91508","738.5976","0","0","0.4963465","2.231188","15.43384","15.678","1.33992","3.718885"
"2023-04-05 06:30:00","3.010983","97.91272","738.6106","0","0","0.4719861","2.056955","15.40442","15.687","1.335492","3.708682"
"2023-04-05 07:00:00","2.978806","97.90852","738.7853","0","0","0.5332751","2.064344","15.35065","15.687","1.340035","3.719162"
"2023-04-05 07:30:00","2.517628","97.90194","738.9343","0","0","0.4697226","2.304341","15.3136","15.678","1.341629","3.722761"
"2023-04-05 08:00:00","3.010983","97.89878","739.1108","0","0","0.5065212","2.251489","15.29535","15.687","1.33987","3.718776"
"2023-04-05 08:30:00","3.439983","97.89668","739.2548","0","0","0.4943245","2.075114","15.24982","15.705","1.337609","3.713555"
"2023-04-05 09:00:00","4.812798","97.89326","739.3259","0","0","0.5295216","1.882491","15.22113","15.678","1.338417","3.715352"
"2023-04-05 09:30:00","6.099808","97.89141","739.1198","0","0","0.5279354","1.713711","15.20154","15.669","1.336814","3.711805"
"2023-04-05 10:00:00","6.71114","97.88826","739.1802","0","0","0.5428354","1.814431","15.18927","15.669","1.335098","3.707815"
"2023-04-05 10:30:00","7.848","97.88615","738.9922","0","0","0.5150703","1.573579","15.20798","15.696","1.335093","3.707691"
"2023-04-05 11:00:00","9.145737","97.88274","738.9811","0","0","0.6316419","2.639031","15.24768","15.687","1.335454","3.70863"
"2023-04-05 11:30:00","10.17535","97.88063","738.9709","0","0","0.5475987","2.491871","15.3623","15.687","1.332339","3.701451"
"2023-04-05 12:00:00","10.99045","97.87827","738.7754","0","0","0.5323","1.913648","15.39667","15.687","1.335536","3.708778"
"2023-04-05 12:30:00","11.91281","97.87537","738.582","0.07466483","0","0.5742171","1.891529","15.35455","15.687","1.34157","3.722696"
"2023-04-05 13:00:00","12.68502","97.87326","738.328","0","0","0.5983399","1.69799","15.43756","15.687","1.331579","3.699656"
"2023-04-05 13:30:00","13.63955","97.87037","738.0693","0","0","0.6474937","1.105394","15.76474","15.687","1.3321","3.700708"
"2023-04-05 14:00:00","14.48684","97.86826","737.6578","0","0","0.5816979","1.20443","15.81415","15.696","1.335391","3.708281"
"2023-04-05 14:30:00","16.02052","97.86485","737.5469","0","0","0.5407484","1.664137","15.82059","15.687","1.332138","3.701019"
"2023-04-05 15:00:00","16.36373","97.86274","737.2756","0","0","0.5638471","1.39405","15.944","15.705","1.328269","3.692015"
"2023-04-05 15:30:00","17.32899","97.85985","737.0797","0","0","0.6204212","1.411433","15.85831","15.705","1.328383","3.692268"
"2023-04-05 16:00:00","18.02612","97.85774","736.8057","0","0","0.5830469","1.874149","15.92429","15.696","1.328893","3.693388"
"2023-04-05 16:30:00","18.73397","97.85564","736.4697","0","0","0.6069953","1.83975","16.08252","15.714","1.327631","3.690618"
"2023-04-05 17:00:00","19.35603","97.85249","736.4738","0.0465668","0","0.532632","2.008007","15.69287","15.714","1.324439","3.683115"
"2023-04-05 17:30:00","19.54908","97.85038","736.4571","0","0","0.5703662","2.156346","15.71484","15.705","1.328026","3.691389"
"2023-04-05 18:00:00","19.43111","97.84749","736.4174","1.882067","0","0.4695427","2.605131","15.66669","15.696","1.329274","3.694178"
"2023-04-05 18:30:00","22.14455","97.84512","736.523","0.6282949","0","0.4619237","2.672173","15.6489","15.732","1.328513","3.692513"
"2023-04-05 19:00:00","26.24154","97.84144","736.748","0.3380398","0","0.52146","2.952295","15.61832","15.705","1.325766","3.68623"
"2023-04-05 19:30:00","26.29517","97.83907","737.0482","0","0","0.5493641","2.796395","15.60052","15.705","1.327289","3.689796"
"2023-04-05 20:00:00","21.67265","97.83591","737.3725","2.094238","0","0.5651187","2.658788","15.89423","15.696","1.324688","3.683744"
"2023-04-05 20:30:00","15.10889","97.83354","737.6708","0.03088212","0","0.4933445","3.476676","15.80176","15.696","1.336297","3.710462"
"2023-04-05 21:00:00","13.29635","97.83144","737.8873","0.3345976","0","0.5096772","3.227857","15.78397","15.705","1.333602","3.704174"
"2023-04-05 21:30:00","12.38472","97.82829","738.2766","0.3540186","0","0.5432621","3.043786","15.78632","15.714","1.337886","3.714049"
"2023-04-05 22:00:00","11.69831","97.82618","738.6036","0.007539114","0","0.5152284","2.719532","15.89053","15.723","1.335275","3.708227"
"2023-04-05 22:30:00","11.22641","97.82302","738.8556","0","0","0.5329779","2.66338","15.95569","15.696","1.32699","3.689065"
"2023-04-05 23:00:00","10.63652","97.82118","739.0147","0","0","0.5286826","2.506453","15.96469","15.705","1.333764","3.704732"
"2023-04-05 23:30:00","10.48637","97.8175","739.144","0","0","0.537225","2.618429","16.00632","15.678","1.333461","3.703996"
"2023-04-06 00:00:00","10.10027","97.81539","739.2182","32.05621","0","0.5300825","2.324619","15.9902","15.678","1.333771","3.704563"
"2023-04-06 00:30:00","9.585464","97.81224","739.3471","0","0","0.5387182","2.472843","15.9642","15.687","1.333344","3.70372"
"2023-04-06 01:00:00","8.920509","97.81013","739.3458","0","0","0.4856234","2.331349","15.93359","15.687","1.331973","3.700601"
"2023-04-06 01:30:00","7.901627","97.80803","739.2709","0.07752863","0","0.5395394","2.541367","15.89221","15.696","1.335124","3.707874"
"2023-04-06 02:00:00","7.708572","97.80461","739.489","0","0","0.5338068","2.521441","15.86649","15.705","1.332922","3.702677"
"2023-04-06 02:30:00","7.751472","97.80251","739.5482","0","0","0.5416933","2.287573","15.82162","15.678","1.327651","3.690636"
"2023-04-06 03:00:00","7.343922","97.79935","739.3363","0.7342256","0","0.5524622","2.356719","15.78543","15.66","1.33425","3.705854"
"2023-04-06 03:30:00","6.77549","97.79724","739.2894","0.6755302","0","0.530574","2.420865","15.75357","15.687","1.331925","3.700444"
"2023-04-06 04:00:00","6.003284","97.79382","739.1769","0","0","0.5281849","2.42145","15.6882","15.687","1.333377","3.703732"
"2023-04-06 04:30:00","5.72443","97.79172","739.2141","0","0","0.501395","2.208227","15.63071","15.687","1.339952","3.718813"
"2023-04-06 05:00:00","5.48848","97.78856","739.1851","0","0","0.5418394","2.31258","15.57394","15.669","1.337495","3.713291"
"2023-04-06 05:30:00","5.359776","97.78646","739.092","0","0","0.5261818","2.346818","15.5358","15.705","1.336172","3.710174"
"2023-04-06 06:00:00","5.113098","97.78409","739.144","0","0","0.4988162","2.297014","15.50204","15.687","1.334093","3.705496"
"2023-04-06 06:30:00","4.576843","97.78067","739.302","0","0","0.537085","2.324801","15.45624","15.687","1.335394","3.708384"
"2023-04-06 07:00:00","4.35162","97.77725","739.2762","0","0","0.5320153","2.35556","15.42352","15.705","1.3387","3.716011"
"2023-04-06 07:30:00","4.33017","97.76962","739.5145","6.644116","0","0.4913774","2.420757","15.37738","15.696","1.34263","3.725142"
"2023-04-06 08:00:00","4.319443","97.76752","739.7161","0","0","0.4858991","2.562067","15.33136","15.687","1.336299","3.710527"
"2023-04-06 08:30:00","4.705547","97.76437","739.783","0","0","0.5117247","2.507233","15.29163","15.705","1.332725","3.702368"
"2023-04-06 09:00:00","6.164158","97.76199","740.0447","0","0","0.4859608","2.169774","15.24765","15.678","1.338428","3.7153"
"2023-04-06 09:30:00","7.397545","97.75883","740.16","0","0","0.5365149","1.899404","15.22293","15.687","1.333519","3.704125"
"2023-04-06 10:00:00","8.491505","97.75674","740.1871","0","0","0.553642","2.074537","15.20963","15.696","1.323951","3.68206"
"2023-04-06 10:30:00","10.48637","97.75331","740.2147","0","0","0.5466332","1.651519","15.20529","15.687","1.329871","3.695757"
"2023-04-06 11:00:00","11.15133","97.75147","740.2572","0","0","0.5454747","1.761404","15.22754","15.687","1.334214","3.705652"
"2023-04-06 11:30:00","12.47052","97.74858","740.1336","0","0","0.6147331","1.959264","15.3028","15.678","1.334214","3.705579"
"2023-04-06 12:00:00","15.39847","97.74648","740.0012","0.1140842","0","0.6335955","1.840369","15.30444","15.696","1.327726","3.690833"
"2023-04-06 12:30:00","15.6237","97.74437","739.9336","0","0","0.6071184","1.880215","15.36835","15.687","1.334249","3.705805"
"2023-04-06 13:00:00","16.29938","97.74148","739.7244","0","0","0.6398517","1.56605","15.45706","15.687","1.330897","3.698153"
"2023-04-06 13:30:00","19.30241","97.73964","739.5167","0","0","0.6251098","1.654142","15.51959","15.705","1.327316","3.689823"
